balance,lw_rev_total,lw_rev_phase,leaderboard_position_chems_all,leaderboard_position_chems_week,leaderboard_position_police_all,leaderboard_position_police_week,mcmmo_power_level,mcmmo_skill_ACROBATICS,mcmmo_skill_ALCHEMY,mcmmo_skill_ARCHERY,mcmmo_skill_AXES,mcmmo_skill_CROSSBOWS,mcmmo_skill_EXCAVATION,mcmmo_skill_FISHING,mcmmo_skill_HERBALISM,mcmmo_skill_MACES,mcmmo_skill_MINING,mcmmo_skill_REPAIR,mcmmo_skill_SALVAGE,mcmmo_skill_SMELTING,mcmmo_skill_SWORDS,mcmmo_skill_TAMING,mcmmo_skill_TRIDENTS,mcmmo_skill_UNARMED,mcmmo_skill_WOODCUTTING,chemrank,policerank,donorrank,goldrank,current_month_votes,plan_player_time_total_raw,plan_player_time_month_raw,plan_player_time_week_raw,plan_player_time_day_raw,plan_player_time_afk_raw,plan_player_latest_session_length_raw,plan_player_favorite_server,plan_player_lastseen,plan_player_sessions_count,plan_player_relativePlaytime_totalmonth,plan_player_relativePlaytime_weekmonth,plan_player_relativePlaytime_dayweek,active
0.0,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,7287,7287,0,0,0,7287,Spawn,2132163,1,1.0,0.0,0.0,0
0.0,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,49888,0,0,0,0,49888,Spawn,6619803,1,0.0,0.0,0.0,0
0.0,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,239092,0,0,0,0,190838,Spawn,5165403,3,0.0,0.0,0.0,0
0.0,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,127515,0,0,0,0,39835,Spawn,6353523,2,0.0,0.0,0.0,0
0.0,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,213071,0,0,0,0,177652,Spawn,5402643,2,0.0,0.0,0.0,0
0.0,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,2,0,0,0,0,566076,566076,566076,0,0,45157,Spawn,510303,3,1.0,1.0,0.0,1
0.0,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,6722,0,0,0,0,6722,Spawn,9452223,1,0.0,0.0,0.0,0
0.0,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,98730,98730,0,0,0,98730,Spawn,1258143,1,1.0,0.0,0.0,0
0.0,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,173627,0,0,0,0,173627,Spawn,10716903,1,0.0,0.0,0.0,0
0.0,0,0,0,0,0,0,1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,30286,0,0,0,0,16222,Town,6313143,2,0.0,0.0,0.0,0
0.0,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,2,0,0,0,0,73853,0,0,0,0,73853,Spawn,5249943,1,0.0,0.0,0.0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171577,0,0,0,0,171577,Spawn,10865943,1,0.0,0.0,0.0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8726,8726,0,0,0,8726,Spawn,724863,1,1.0,0.0,0.0,1
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,390683,0,0,0,0,168668,Spawn,2634303,2,0.0,0.0,0.0,0
0.0,0,0,0,0,0,0,7, 0, 0, 0, 2, 0, 0, 0, 0, 0, 5, 0, 0, 2, 0, 0, 0, 0, 0,0,0,0,0,0,513324,51334,0,0,0,51334,Town,1791003,4,9.99968831573616,0.0,0.0,0
0.0,0,0,0,0,0,0,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1,0,0,0,0,0,135540,0,0,0,0,97346,Town,9490143,2,0.0,0.0,0.0,0
0.0,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,4,0,0,439976,0,0,0,0,170318,Town,3117783,5,0.0,0.0,0.0,0
0.0,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,50724,50724,0,0,0,50724,Spawn,813603,1,1.0,0.0,0.0,1
0.0,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,2,0,0,0,0,350307,350307,0,0,0,350307,Spawn,1769463,1,1.0,0.0,0.0,0
0.0,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,103526,0,0,0,0,45289,Spawn,8648523,2,0.0,0.0,0.0,0
0.0,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,10992,10992,0,0,0,10992,Spawn,2579283,1,1.0,0.0,0.0,0
0.0,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,51572,51572,0,0,0,51572,Spawn,1398363,1,1.0,0.0,0.0,0
0.0,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,82345,0,0,0,0,82345,Spawn,10436943,1,0.0,0.0,0.0,0
0.0,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,136605,0,0,0,0,136605,Spawn,8505723,1,0.0,0.0,0.0,0
0.0,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,32801,0,0,0,0,32801,Spawn,9528243,1,0.0,0.0,0.0,0
0.0,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,170673,170673,0,0,0,30202,Spawn,2494083,2,1.0,0.0,0.0,0
0.0,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,37753,0,0,0,0,37753,Spawn,10900983,1,0.0,0.0,0.0,0
0.0,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,2,0,0,0,0,439321,0,0,0,0,47988,Spawn,8067543,2,0.0,0.0,0.0,0
0.0,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,42889,0,0,0,0,42889,Spawn,6505563,1,0.0,0.0,0.0,0
0.0,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,227864,0,0,0,0,73113,Town,4760103,3,0.0,0.0,0.0,0
0.0,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,24205,0,0,0,0,16849,Spawn,6312363,2,0.0,0.0,0.0,0
0.0,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,58422,0,0,0,0,58422,Spawn,10334043,1,0.0,0.0,0.0,0
0.0,0,0,0,0,0,0,1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,2,0,0,0,0,396232,0,0,0,0,73302,Spawn,7768023,4,0.0,0.0,0.0,0
0.0,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,184971,0,0,0,0,184971,Spawn,6693963,1,0.0,0.0,0.0,0
0.0,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,408545,0,0,0,0,408545,Spawn,10804743,1,0.0,0.0,0.0,0
0.0,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,385378,0,0,0,0,83973,Town,9813543,3,0.0,0.0,0.0,0
0.0,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,170772,0,0,0,0,170772,Spawn,10766043,1,0.0,0.0,0.0,0
0.0,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,177165,0,0,0,0,177165,Spawn,6144003,1,0.0,0.0,0.0,0
0.0,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,352708,0,0,0,0,173477,Spawn,3133263,2,0.0,0.0,0.0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28432,0,0,0,0,11514,Spawn,5946543,2,0.0,0.0,0.0,0
0.0,0,0,0,0,0,0,2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,1003436,1003436,0,0,0,745724,Town,1424163,3,1.0,0.0,0.0,0
0.0,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,64430,0,0,0,0,64430,Spawn,8825403,1,0.0,0.0,0.0,0
0.0,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,92103,0,0,0,0,92103,Spawn,4396263,1,0.0,0.0,0.0,0
0.0,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,319252,0,0,0,293997,319252,Spawn,7440783,1,0.0,0.0,0.0,0
0.0,0,0,0,0,0,0,5, 2, 0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0,2,0,0,0,0,783207,0,0,0,0,477832,Town,3825423,2,0.0,0.0,0.0,0
0.0,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,136290,0,0,0,0,27457,Spawn,4082763,3,0.0,0.0,0.0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,421245,0,0,0,0,421245,Spawn,6662343,1,0.0,0.0,0.0,0
0.0,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,78077,0,0,0,0,78077,Spawn,8928363,1,0.0,0.0,0.0,0
0.0,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,107981,107981,0,0,0,107981,Spawn,2231703,1,1.0,0.0,0.0,0
0.0,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,423431,0,0,0,0,423431,Spawn,8050443,1,0.0,0.0,0.0,0
0.0,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,2,0,0,0,0,501165,501165,0,0,198529,332297,Spawn,809943,3,1.0,0.0,0.0,1
0.0,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,51260,0,0,0,0,51260,Spawn,7115763,1,0.0,0.0,0.0,0
0.0,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,79908,0,0,0,0,79908,Spawn,9981003,1,0.0,0.0,0.0,0
0.0,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,77143,0,0,0,0,77143,Spawn,10766283,1,0.0,0.0,0.0,0
0.0,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,206740,0,0,0,0,206740,Spawn,4504623,1,0.0,0.0,0.0,0
0.0,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,171337,171337,0,0,0,171337,Spawn,2453403,1,1.0,0.0,0.0,0
0.0,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,9319,0,0,0,0,9319,Spawn,6073623,1,0.0,0.0,0.0,0
0.0,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,207313,0,0,0,0,207313,Spawn,6297423,1,0.0,0.0,0.0,0
0.0,0,0,0,0,0,0,14, 1, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 6, 0, 0, 0, 0, 0,0,0,0,0,0,224136,0,0,0,0,177155,Town,6940563,2,0.0,0.0,0.0,0
0.0,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,13640,0,0,0,0,13640,Spawn,10806423,1,0.0,0.0,0.0,0
0.0,0,0,0,0,0,0,2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,417763,0,0,0,0,271436,Town,7111563,2,0.0,0.0,0.0,0
0.0,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,144334,0,0,0,0,5375,Town,8112903,3,0.0,0.0,0.0,0
0.0,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,20673,0,0,0,0,20673,Spawn,10642743,1,0.0,0.0,0.0,0
0.0,0,0,0,0,0,0,124, 9, 0, 0, 0, 0, 4, 0, 0, 0, 103, 0, 0, 51, 7, 0, 0, 0, 1,0,0,0,0,0,2400511,2400511,2400511,0,787389,2220316,Town,536943,2,1.0,1.0,0.0,1
0.0,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,96771,96771,0,0,0,96771,Spawn,896763,1,1.0,0.0,0.0,1
0.0,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,10392,0,0,0,0,10392,Spawn,10000263,1,0.0,0.0,0.0,0
0.0,0,0,0,0,0,0,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0,2,0,0,0,0,618432,0,0,0,0,294896,Spawn,6471483,2,0.0,0.0,0.0,0
0.0,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,595934,0,0,0,536297,4189,Town,9882183,3,0.0,0.0,0.0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38355,0,0,0,0,38355,Spawn,6516603,1,0.0,0.0,0.0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1066651,0,0,0,0,514992,Spawn,10229703,2,0.0,0.0,0.0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72433,0,0,0,0,39869,Town,7832883,2,0.0,0.0,0.0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187527,0,0,0,0,187527,Spawn,4692423,1,0.0,0.0,0.0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17488,0,0,0,0,17488,Spawn,3748503,1,0.0,0.0,0.0,0
0.0,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,426145,0,0,0,0,307615,Spawn,5971923,2,0.0,0.0,0.0,0
0.0,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,80540,0,0,0,0,80540,Spawn,4539303,1,0.0,0.0,0.0,0
0.0,0,0,0,0,0,0,3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,2,0,0,0,0,1412724,0,0,0,0,738457,Town,4710123,4,0.0,0.0,0.0,0
0.0,0,0,0,0,0,0,211, 9, 0, 0, 0, 0, 0, 0, 0, 0, 189, 0, 0, 94, 13, 0, 0, 0, 0,0,0,0,0,0,1967884,161802,0,0,0,161802,Town,687603,7,12.162297128589264,0.0,0.0,1
0.0,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,54526,0,0,0,0,54526,Spawn,2788563,1,0.0,0.0,0.0,0
0.0,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,2,0,0,0,0,392041,0,0,0,0,13320,Spawn,7445523,3,0.0,0.0,0.0,0
0.0,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,919216,0,0,0,0,919216,Spawn,3558423,1,0.0,0.0,0.0,0
0.0,0,0,0,0,0,0,35, 6, 0, 0, 0, 0, 4, 0, 2, 0, 18, 0, 0, 9, 1, 0, 0, 0, 4,2,0,0,0,0,3177190,0,0,0,0,431325,Town,5348643,5,0.0,0.0,0.0,0
0.0,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,2915,2915,0,0,0,2915,Spawn,637143,1,1.0,0.0,0.0,1
0.0,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,8266,0,0,0,0,8266,Spawn,9970503,1,0.0,0.0,0.0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6701,0,0,0,0,6701,Spawn,5817123,1,0.0,0.0,0.0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,358877,0,0,0,0,15146,Spawn,6406383,3,0.0,0.0,0.0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32734,0,0,0,0,32734,Spawn,7021563,1,0.0,0.0,0.0,0
0.0,0,0,0,0,0,0,1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,1107800,0,0,0,0,252421,Town,5547063,3,0.0,0.0,0.0,0
0.0,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,87085,87085,0,0,0,8334,Spawn,2459883,2,1.0,0.0,0.0,0
0.0,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,2,0,0,0,0,498829,174781,0,0,0,142643,Underworld-A,709323,7,2.8540230345403677,0.0,0.0,1
0.0,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,243867,0,0,0,0,175491,Town,8688903,2,0.0,0.0,0.0,0
0.0,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,143240,0,0,0,0,143240,Spawn,2791323,1,0.0,0.0,0.0,0
0.0,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,491239,0,0,0,0,491239,Spawn,7005783,1,0.0,0.0,0.0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2526,2526,0,0,0,2526,Spawn,1578003,1,1.0,0.0,0.0,0
0.0,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,182185,0,0,0,0,182185,Spawn,3054243,1,0.0,0.0,0.0,0
0.0,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,16479,0,0,0,0,16479,Spawn,10776543,1,0.0,0.0,0.0,0
0.0,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,304890,0,0,0,0,304890,Spawn,5898663,1,0.0,0.0,0.0,0
0.0,0,0,0,0,0,0,14, 3, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 4, 1, 0, 0, 0, 1,2,0,0,0,0,2261409,0,0,0,0,916353,Spawn,9148023,3,0.0,0.0,0.0,0
0.0,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,64619,0,0,0,0,59840,Spawn,3232923,2,0.0,0.0,0.0,0
0.0,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,2,0,0,0,0,260240,260240,0,0,0,260240,Spawn,1153383,1,1.0,0.0,0.0,1
0.0,0,0,0,0,0,0,6, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,250917,0,0,0,0,14867,Town,9966723,9,0.0,0.0,0.0,0
0.0,0,0,0,0,0,0,3, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0,0,0,0,0,0,1747383,0,0,0,0,1531461,Spawn,3219423,2,0.0,0.0,0.0,0
0.0,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,4,0,0,566904,0,0,0,0,15819,Spawn,5091543,6,0.0,0.0,0.0,0
0.0,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,309980,309980,0,0,274517,23921,Spawn,1017663,2,1.0,0.0,0.0,1
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,416999,0,0,0,0,416999,Spawn,10009383,1,0.0,0.0,0.0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186654,0,0,0,0,186654,Spawn,8421603,1,0.0,0.0,0.0,0
0.0,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,26227,0,0,0,0,26227,Spawn,6238083,1,0.0,0.0,0.0,0
0.0,0,0,0,0,0,0,5, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,547301,547301,0,0,0,133157,Town,897003,19,1.0,0.0,0.0,1
0.0,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,353632,353632,0,0,0,353632,Spawn,2164023,1,1.0,0.0,0.0,0
0.0,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,79853,21,0,0,0,21,Spawn,2468283,3,3802.5238095238096,0.0,0.0,0
0.0,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,2,0,0,0,0,1306298,0,0,0,0,873923,Town,5700723,2,0.0,0.0,0.0,0
0.0,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,2,0,0,0,0,652977,652977,0,0,0,652977,Spawn,1319883,1,1.0,0.0,0.0,0
0.0,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,19266,0,0,0,0,19266,Spawn,9896163,1,0.0,0.0,0.0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,572,0,0,0,0,572,Spawn,8238303,1,0.0,0.0,0.0,0
