 mcmmo_power_level, mcmmo_skill_ACROBATICS, mcmmo_skill_ALCHEMY, mcmmo_skill_ARCHERY, mcmmo_skill_AXES, mcmmo_skill_CROSSBOWS, mcmmo_skill_EXCAVATION, mcmmo_skill_FISHING, mcmmo_skill_HERBALISM, mcmmo_skill_MACES, mcmmo_skill_MINING, mcmmo_skill_REPAIR, mcmmo_skill_SALVAGE, mcmmo_skill_SMELTING, mcmmo_skill_SWORDS, mcmmo_skill_TAMING, mcmmo_skill_TRIDENTS, mcmmo_skill_UNARMED, mcmmo_skill_WOODCUTTING, lw_rev_total, lw_rev_phase, chemrank, policerank, donorrank, goldrank, current_month_votes, plan_player_time_total_raw, plan_player_time_month_raw, plan_player_time_week_raw, plan_player_time_day_raw, plan_player_time_afk_raw, plan_player_latest_session_length_raw, plan_player_favorite_server, plan_player_lastseen, plan_player_sessions_count, leaderboard_position_chems_all, leaderboard_position_chems_week, leaderboard_position_police_all, leaderboard_position_police_week, balance,churn
293,37.0,0.0,0.0,0.0,0.0,19.0,0.0,159.0,0.0,78.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,59883907,74726,74726,74726,31911106,74726,Town,101700,70,394,0,0,0,210.73,0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,1386666,0,0,0,790526,1386666,Spawn,3139020,1,0,0,0,0,0.0,1
42,5.0,0.0,0.0,0.0,0.0,6.0,0.0,10.0,0.0,20.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,4394361,0,0,0,0,69181,Underworld-A,5384280,18,652,0,0,0,7547.18,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,26,0,0,0,0,26,Spawn,7548780,1,0,0,0,0,0.0,1
237,24.0,0.0,0.0,1.0,0.0,29.0,0.0,98.0,0.0,50.0,0.0,0.0,25.0,6.0,0.0,0.0,0.0,29.0,0.0,0.0,4,0,0,0,0,17573957,0,0,0,0,25382,Town,5299200,27,425,0,0,0,17013.41,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,3456,0,0,0,0,3456,Spawn,4662060,1,0,0,0,0,0.0,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,561485,0,0,0,0,8185,Spawn,7282140,21,0,0,0,0,0.0,1
19,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,18.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,1282936,1282936,0,0,0,861241,Town,2169780,2,774,0,0,0,4085.06,1
107,2.0,0.0,0.0,0.0,0.0,5.0,0.0,14.0,0.0,83.0,1.0,0.0,42.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,0,0,0,0,14746224,14746224,0,0,0,672728,Town,1310100,18,659,0,0,0,25349.11,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,310242,310242,310242,0,0,310242,Spawn,103920,1,0,0,0,0,0.0,0
334,38.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,254.0,2.0,1.0,128.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,6167916,6167916,0,0,1431292,3816944,Town,1693380,4,0,0,0,0,42700.0,1
169,7.0,0.0,0.0,1.0,0.0,15.0,0.0,2.0,0.0,119.0,0.0,0.0,59.0,2.0,0.0,0.0,0.0,23.0,152.0,0.0,0,0,0,0,0,7491134,100743,0,0,221740,28270,Town,1424280,13,701,0,0,0,6533.53,1
42,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,30.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,442807,0,0,0,0,422940,Town,7270440,2,0,0,0,0,0.0,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,629456,0,0,0,0,80722,Spawn,4082700,2,777,0,0,0,10084.42,1
13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,2,0,0,0,0,1458598,0,0,0,0,648645,Spawn,4256700,2,0,0,0,0,25000.0,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,298955,0,0,0,0,15813,Spawn,4324920,2,0,0,0,0,0.0,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,226883,226883,0,0,0,226883,Spawn,1658820,1,0,0,0,0,0.0,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,2047822,0,0,0,795220,1062303,Town,3684480,2,0,0,0,0,17000.0,1
72,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,36415.0,36415.0,0,1,0,0,0,8425811,0,0,0,239947,4323431,Spawn,2687160,5,0,0,0,0,29008.0,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,1872816,0,0,0,0,1872816,Spawn,4847400,1,0,0,0,0,15500.0,1
79,4.0,0.0,0.0,0.0,0.0,6.0,28.0,5.0,0.0,22.0,0.0,14.0,11.0,5.0,0.0,0.0,0.0,9.0,0.0,0.0,5,0,0,0,0,3473125,0,0,0,0,4624,Town,8139240,20,0,0,0,0,55405.64,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,271828,271828,0,0,0,95463,Spawn,2168580,2,0,0,0,0,0.0,1
28,6.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,14.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,2522596,0,0,0,0,154903,Town,4294920,6,0,0,0,0,10000.0,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,32,32,0,0,0,32,Spawn,977340,1,0,0,0,0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30000.0,30000.0,2,0,0,0,0,1477577,1477577,0,0,284607,424317,Spawn,2558640,2,0,0,0,0,27450.0,1
424,34.0,0.0,0.0,0.0,0.0,8.0,0.0,80.0,0.0,283.0,0.0,0.0,141.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0,0,0,0,73710614,0,0,0,2500524,15446,Underworld-B,4053600,228,171,0,0,0,849380.52,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,291969,0,0,0,0,269781,Spawn,7611420,2,0,0,0,0,27500.0,1
6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,769139,0,0,0,0,133834,Spawn,7386600,2,781,0,0,0,12582.63,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1007385,0,0,0,0,57526,Town,3572040,7,0,0,0,0,10000.0,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,282586,0,0,0,0,282586,Spawn,2792100,1,0,0,0,0,10000.0,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,849147,0,0,0,0,185053,Spawn,6655380,3,0,0,0,0,0.0,1
43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1125973,0,0,0,0,216349,Spawn,8026500,5,0,0,0,0,1009.29,1
691,3.0,0.0,50.0,0.0,0.0,0.0,124.0,419.0,0.0,76.0,0.0,62.0,38.0,17.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0,4,0,0,86204589,19463924,12339518,0,33919271,135371,Town,162240,101,0,0,0,0,44008.36,0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,227721,227721,0,0,0,227721,Spawn,1730040,1,0,0,0,0,0.0,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,73819,73819,0,0,0,73819,Spawn,2534880,1,0,0,0,0,10000.0,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,316864,0,0,0,0,316864,Spawn,8126280,1,0,0,0,0,8000.0,1
930,100.0,65.0,0.0,4.0,0.0,15.0,0.0,533.0,0.0,180.0,4.0,2.0,92.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,4,0,0,142590109,0,0,0,24336439,5059670,Underworld-B,6997440,682,123,0,0,0,368027.5,1
118,28.0,0.0,0.0,1.0,0.0,25.0,0.0,13.0,0.0,27.0,1.0,0.0,14.0,14.0,0.0,0.0,0.0,9.0,0.0,0.0,2,0,0,0,0,11064071,0,0,0,1768348,1385014,Town,5477100,28,683,0,0,0,13441.88,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,284290,0,0,0,0,284290,Spawn,6909480,1,0,0,0,0,10500.0,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,181682,0,0,0,0,181682,Spawn,4450800,1,0,0,0,0,10000.0,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,30413,30413,0,0,0,30413,Spawn,1582980,1,0,0,0,0,0.0,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,92982,0,0,0,0,92982,Spawn,7439460,1,0,0,0,0,0.0,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,11757,11757,0,0,0,11757,Spawn,2471880,1,0,0,0,0,0.0,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,270513,0,0,0,0,270513,Spawn,4849560,1,0,0,0,0,10000.0,1
55,0.0,0.0,0.0,0.0,0.0,3.0,0.0,38.0,0.0,12.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,0,0,0,0,3298376,0,0,0,0,14175,Town,5559720,10,0,0,0,0,2499.2,1
2933,124.0,0.0,33.0,4.0,0.0,124.0,66.0,713.0,0.0,1626.0,54.0,60.0,840.0,145.0,0.0,0.0,0.0,44.0,2599938.0,850108.0,9,0,0,0,13,1869794998,224401886,690260,0,1087541155,690260,Underworld-B,112800,1383,159,0,0,0,262079.84,0
62,11.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,43.0,0.0,0.0,21.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1953407,0,0,0,204384,763785,Town,7181580,8,796,0,0,0,13572.48,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,5169,0,0,0,0,5169,Spawn,6817380,1,0,0,0,0,0.0,1
33,2.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0,0,0,0,3797726,0,0,0,0,7607,Town,7473600,6,0,0,0,0,12273.14,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,758545,758545,0,0,516255,170774,Spawn,2036040,2,0,0,0,0,0.0,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,362390,362390,0,0,0,5436,Spawn,2291760,3,0,0,0,0,10000.0,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1107159,0,0,0,0,7900,Spawn,5518500,3,0,0,0,0,10000.0,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,7532,0,0,0,0,7532,Spawn,4694280,1,0,0,0,0,0.0,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4,0,0,242469,0,0,0,0,107255,Spawn,4353360,2,0,0,0,0,0.0,1
34,1.0,0.0,0.0,0.0,0.0,6.0,0.0,25.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,7487659,0,0,0,3384113,7239789,Town,5559900,4,0,0,0,0,3360.0,1
104,7.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,44.0,0.0,0.0,22.0,5.0,0.0,0.0,0.0,3.0,27101.0,0.0,2,0,0,0,0,4221106,0,0,0,0,1184306,Town,3376140,16,386,0,0,0,60780.21,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,36011,0,0,0,0,17889,Spawn,7702380,2,0,0,0,0,0.0,1
6704,377.0,0.0,5.0,7.0,0.0,505.0,146.0,3763.0,1.0,1308.0,31.0,88.0,669.0,510.0,50.0,0.0,1.0,0.0,723017.0,0.0,40,0,4,0,0,954091281,142279,0,0,464217481,142279,Underworld-A,2366760,1293,64,0,0,0,48180.58,1
129,10.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,90.0,0.0,0.0,45.0,24.0,0.0,0.0,0.0,2.0,0.0,0.0,2,0,0,0,0,3490959,0,0,0,0,1300537,Town,6755880,7,0,0,0,0,14719.09,1
769,182.0,0.0,0.0,3.0,0.0,71.0,24.0,315.0,0.0,134.0,1.0,12.0,67.0,1.0,0.0,0.0,0.0,38.0,3407.0,3407.0,7,0,0,0,0,116092378,116092378,0,0,2123191,30541,Town,1619640,222,160,0,0,0,680899.21,1
27,1.0,0.0,0.0,0.0,0.0,16.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2911438,2733590,233343,233343,0,132527,Town,129900,9,753,0,0,0,100.2,0
2988,38.0,247.0,0.0,0.0,0.0,74.0,145.0,1204.0,0.0,1060.0,43.0,94.0,551.0,127.0,0.0,0.0,0.0,50.0,1885696.0,417617.0,24,0,5,0,20,1175166743,80314792,9132435,0,795645410,142287,Underworld-A,127500,1476,63,0,0,0,1356301.61,0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,454031,0,0,0,0,60233,Spawn,5465400,2,0,0,0,0,0.0,1
27,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0,0,0,0,0,888225,0,0,0,0,653631,Town,5101080,3,0,0,0,0,7500.0,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,6099,3043,0,0,0,3043,Spawn,1470000,2,0,0,0,0,0.0,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,571601,0,0,0,0,137438,Spawn,6891000,2,0,0,0,0,0.0,1
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,704019,0,0,0,0,512534,Town,3643320,3,0,0,0,0,0.0,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,19453,0,0,0,0,19453,Spawn,4110300,1,0,0,0,0,0.0,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,73853,73853,0,0,0,73853,Spawn,2484360,1,0,0,0,0,0.0,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1406499,0,0,0,0,12781,Spawn,3917040,6,775,0,0,0,15084.42,1
163,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0,0.0,0.0,0.0,5.0,0.0,0.0,2,0,0,0,0,2537085,0,0,0,256000,529510,Town,3902760,16,0,0,0,0,81679.42,1
357,27.0,0.0,0.0,0.0,0.0,49.0,0.0,239.0,0.0,30.0,0.0,0.0,15.0,7.0,0.0,0.0,0.0,5.0,0.0,0.0,6,0,0,0,0,35800452,4937,0,0,1903339,4937,Town,1490040,89,275,0,0,0,128266.93,1
24,4.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,14.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,1523901,0,0,0,0,1133167,Town,3747420,2,0,0,0,0,0.0,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1704056,1240444,0,0,0,1146880,Spawn,792900,3,0,0,0,0,500.0,0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,66704,66704,0,0,0,66704,Spawn,1927500,1,0,0,0,0,10000.0,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,99472,0,0,0,0,85089,Town,5300580,2,0,0,0,0,0.0,1
473,93.0,0.0,0.0,0.0,0.0,13.0,68.0,173.0,0.0,92.0,17.0,42.0,54.0,14.0,0.0,0.0,1.0,2.0,473751.0,93300.0,0,0,0,0,0,322921885,27737566,8469983,3040203,58240663,2326538,Spawn,87840,299,418,0,0,0,2231637.04,0
8,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1459638,1459638,0,0,0,185421,Underworld-A,1297920,5,758,0,0,0,2097.74,1
106,0.0,0.0,0.0,0.0,0.0,2.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,3133294,0,0,0,0,171317,Spawn,6561360,5,587,0,0,0,70049.83,1
1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,421883,0,0,0,0,139777,Spawn,2852760,2,0,0,0,0,0.0,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,20916,0,0,0,0,9096,Spawn,7205700,2,0,0,0,0,0.0,1
1812,50.0,10.0,0.0,0.0,0.0,4.0,0.0,1046.0,0.0,701.0,0.0,0.0,350.0,0.0,1.0,0.0,0.0,0.0,128021.0,0.0,26,0,5,1,13,299600438,20775944,0,0,159255953,1067604,Underworld-B,931380,352,218,0,0,0,11878149.72,0
1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,170090,170090,0,0,0,51306,Spawn,608640,3,0,0,0,0,50000.0,0
17,6.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,3,0,0,12917501,0,0,0,6906117,3615,Town,3935100,9,637,0,0,0,1067.51,1
1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,190501,0,0,0,0,142044,Town,6826980,2,0,0,0,0,0.0,1
76,4.0,0.0,1.0,0.0,0.0,10.0,0.0,15.0,0.0,26.0,0.0,0.0,13.0,16.0,0.0,0.0,0.0,4.0,0.0,0.0,0,0,0,0,0,6992763,0,0,0,1280426,97140,Town,5123340,25,599,0,0,0,108431.62,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,5887925,0,0,0,352044,229951,Spawn,4943880,22,718,0,0,0,25183.77,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,500834,0,0,0,0,500834,Spawn,7289160,1,0,0,0,0,0.0,1
737,4.0,7.0,0.0,0.0,0.0,15.0,291.0,110.0,0.0,169.0,0.0,145.0,84.0,133.0,0.0,0.0,0.0,8.0,895120.95,895120.95,5,0,0,0,0,75960025,67586036,0,0,42115447,313271,Spawn,2074620,59,290,0,0,0,520363.69,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,743239,0,0,0,0,44989,Spawn,3376020,4,0,0,0,0,10000.0,1
3,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,1412724,1412724,0,0,0,738457,Town,1944540,4,0,0,0,0,0.0,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100400.0,100400.0,3,0,5,0,0,1889267,0,0,0,0,1094662,Spawn,2748660,6,0,0,0,0,166977.94,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1018907,0,0,0,0,711390,Spawn,6518760,2,0,0,0,0,0.0,1
56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,763362,0,0,0,0,9567,Spawn,3803280,2,0,0,0,0,19212.0,1
39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0,0,0,0,0,644165,0,0,0,0,29780,Town,8060460,3,0,0,0,0,1000.0,1
243,2.0,0.0,0.0,0.0,0.0,24.0,0.0,1.0,0.0,183.0,5.0,2.0,94.0,5.0,0.0,0.0,0.0,23.0,0.0,0.0,2,0,0,0,0,16864314,0,0,0,5216170,3625452,Town,4434300,9,675,0,0,0,29630.96,1
817,9.0,0.0,0.0,0.0,0.0,110.0,0.0,272.0,0.0,341.0,0.0,0.0,170.0,81.0,0.0,0.0,0.0,4.0,0.0,0.0,10,0,5,0,0,56727117,88277,0,0,9406597,88277,Town,1189560,157,257,0,0,0,548217.61,0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,93544,0,0,0,0,93544,Spawn,5266560,1,0,0,0,0,10000.0,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,736760,0,0,0,0,109373,Spawn,7818000,4,0,0,0,0,10000.0,1
71,4.0,0.0,0.0,3.0,0.0,3.0,0.0,55.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,6,0,0,0,15,8729461,8729461,8729461,0,0,1362641,Spawn,112020,26,350,0,0,0,45504.17,0
9702,1039.0,330.0,141.0,155.0,0.0,345.0,771.0,4205.0,0.0,1202.0,402.0,586.0,802.0,854.0,0.0,0.0,233.0,25.0,5881501.875,2059666.275,143,0,3,0,121,2950351767,628721700,129539327,2356362,1390346473,20877,Underworld-B,78540,2362,13,0,0,0,2965037.25,0
